Fra;Til;Målenavn;Volum;Enhet;Kvalitet;Registreringstidspunkt
2026-03-08T18:00:00+01:00;2026-03-08T19:00:00+01:00;KWH 60 Forbruk;1,642;kWh;Målt;2026-03-09T06:32:26+01:00
2026-03-08T19:00:00+01:00;2026-03-08T20:00:00+01:00;KWH 60 Forbruk;2,444;kWh;Målt;2026-03-09T06:32:26+01:00
2026-03-08T20:00:00+01:00;2026-03-08T21:00:00+01:00;KWH 60 Forbruk;1,668;kWh;Målt;2026-03-09T06:32:26+01:00
2026-03-08T21:00:00+01:00;2026-03-08T22:00:00+01:00;KWH 60 Forbruk;1,492;kWh;Målt;2026-03-09T06:32:26+01:00
2026-03-08T22:00:00+01:00;2026-03-08T23:00:00+01:00;KWH 60 Forbruk;2,564;kWh;Målt;2026-03-09T06:32:26+01:00
2026-03-08T23:00:00+01:00;2026-03-09T00:00:00+01:00;KWH 60 Forbruk;1,251;kWh;Målt;2026-03-09T06:32:26+01:00
2026-03-09T00:00:00+01:00;2026-03-09T01:00:00+01:00;KWH 60 Forbruk;0,942;kWh;Målt;2026-03-10T06:20:59+01:00
2026-03-09T01:00:00+01:00;2026-03-09T02:00:00+01:00;KWH 60 Forbruk;1,593;kWh;Målt;2026-03-10T06:20:59+01:00
2026-03-09T02:00:00+01:00;2026-03-09T03:00:00+01:00;KWH 60 Forbruk;1,122;kWh;Målt;2026-03-10T06:20:59+01:00
2026-03-09T03:00:00+01:00;2026-03-09T04:00:00+01:00;KWH 60 Forbruk;1,085;kWh;Målt;2026-03-10T06:20:59+01:00
2026-03-09T04:00:00+01:00;2026-03-09T05:00:00+01:00;KWH 60 Forbruk;1,684;kWh;Målt;2026-03-10T06:20:59+01:00
2026-03-09T05:00:00+01:00;2026-03-09T06:00:00+01:00;KWH 60 Forbruk;1,345;kWh;Målt;2026-03-10T06:20:59+01:00
2026-03-09T06:00:00+01:00;2026-03-09T07:00:00+01:00;KWH 60 Forbruk;1,393;kWh;Målt;2026-03-10T06:20:59+01:00
2026-03-09T07:00:00+01:00;2026-03-09T08:00:00+01:00;KWH 60 Forbruk;2,646;kWh;Målt;2026-03-10T06:20:59+01:00
2026-03-09T08:00:00+01:00;2026-03-09T09:00:00+01:00;KWH 60 Forbruk;1,793;kWh;Målt;2026-03-10T06:20:59+01:00
2026-03-09T09:00:00+01:00;2026-03-09T10:00:00+01:00;KWH 60 Forbruk;3,044;kWh;Målt;2026-03-10T06:20:59+01:00
2026-03-09T10:00:00+01:00;2026-03-09T11:00:00+01:00;KWH 60 Forbruk;2,883;kWh;Målt;2026-03-10T06:20:59+01:00
2026-03-09T11:00:00+01:00;2026-03-09T12:00:00+01:00;KWH 60 Forbruk;3,615;kWh;Målt;2026-03-10T06:20:59+01:00
2026-03-09T12:00:00+01:00;2026-03-09T13:00:00+01:00;KWH 60 Forbruk;3,739;kWh;Målt;2026-03-10T06:20:59+01:00
2026-03-09T13:00:00+01:00;2026-03-09T14:00:00+01:00;KWH 60 Forbruk;1,975;kWh;Målt;2026-03-10T06:20:59+01:00
2026-03-09T14:00:00+01:00;2026-03-09T15:00:00+01:00;KWH 60 Forbruk;1,820;kWh;Målt;2026-03-10T06:20:59+01:00
2026-03-09T15:00:00+01:00;2026-03-09T16:00:00+01:00;KWH 60 Forbruk;2,010;kWh;Målt;2026-03-10T06:20:59+01:00
2026-03-09T16:00:00+01:00;2026-03-09T17:00:00+01:00;KWH 60 Forbruk;2,231;kWh;Målt;2026-03-10T06:20:59+01:00
2026-03-09T17:00:00+01:00;2026-03-09T18:00:00+01:00;KWH 60 Forbruk;1,149;kWh;Målt;2026-03-10T06:20:59+01:00
2026-03-09T18:00:00+01:00;2026-03-09T19:00:00+01:00;KWH 60 Forbruk;2,428;kWh;Målt;2026-03-10T06:20:59+01:00
2026-03-09T19:00:00+01:00;2026-03-09T20:00:00+01:00;KWH 60 Forbruk;0,940;kWh;Målt;2026-03-10T06:20:59+01:00
2026-03-09T20:00:00+01:00;2026-03-09T21:00:00+01:00;KWH 60 Forbruk;1,051;kWh;Målt;2026-03-10T06:20:59+01:00
2026-03-09T21:00:00+01:00;2026-03-09T22:00:00+01:00;KWH 60 Forbruk;2,253;kWh;Målt;2026-03-10T06:20:59+01:00
2026-03-09T22:00:00+01:00;2026-03-09T23:00:00+01:00;KWH 60 Forbruk;2,959;kWh;Målt;2026-03-10T06:20:59+01:00
2026-03-09T23:00:00+01:00;2026-03-10T00:00:00+01:00;KWH 60 Forbruk;1,535;kWh;Målt;2026-03-10T06:20:59+01:00
2026-03-10T00:00:00+01:00;2026-03-10T01:00:00+01:00;KWH 60 Forbruk;1,970;kWh;Målt;2026-03-11T06:28:28+01:00
2026-03-10T01:00:00+01:00;2026-03-10T02:00:00+01:00;KWH 60 Forbruk;1,178;kWh;Målt;2026-03-11T06:28:28+01:00
2026-03-10T02:00:00+01:00;2026-03-10T03:00:00+01:00;KWH 60 Forbruk;1,337;kWh;Målt;2026-03-11T06:28:28+01:00
2026-03-10T03:00:00+01:00;2026-03-10T04:00:00+01:00;KWH 60 Forbruk;1,127;kWh;Målt;2026-03-11T06:28:28+01:00
2026-03-10T04:00:00+01:00;2026-03-10T05:00:00+01:00;KWH 60 Forbruk;2,145;kWh;Målt;2026-03-11T06:28:28+01:00
2026-03-10T05:00:00+01:00;2026-03-10T06:00:00+01:00;KWH 60 Forbruk;1,288;kWh;Målt;2026-03-11T06:28:28+01:00
2026-03-10T06:00:00+01:00;2026-03-10T07:00:00+01:00;KWH 60 Forbruk;1,529;kWh;Målt;2026-03-11T06:28:28+01:00
2026-03-10T07:00:00+01:00;2026-03-10T08:00:00+01:00;KWH 60 Forbruk;1,813;kWh;Målt;2026-03-11T06:28:28+01:00
2026-03-10T08:00:00+01:00;2026-03-10T09:00:00+01:00;KWH 60 Forbruk;4,141;kWh;Målt;2026-03-11T06:28:28+01:00
2026-03-10T09:00:00+01:00;2026-03-10T10:00:00+01:00;KWH 60 Forbruk;3,093;kWh;Målt;2026-03-11T06:28:28+01:00
2026-03-10T10:00:00+01:00;2026-03-10T11:00:00+01:00;KWH 60 Forbruk;1,807;kWh;Målt;2026-03-11T06:28:28+01:00
2026-03-10T11:00:00+01:00;2026-03-10T12:00:00+01:00;KWH 60 Forbruk;1,598;kWh;Målt;2026-03-11T06:28:28+01:00
2026-03-10T12:00:00+01:00;2026-03-10T13:00:00+01:00;KWH 60 Forbruk;2,140;kWh;Målt;2026-03-11T06:28:28+01:00
2026-03-10T13:00:00+01:00;2026-03-10T14:00:00+01:00;KWH 60 Forbruk;1,982;kWh;Målt;2026-03-11T06:28:28+01:00
2026-03-10T14:00:00+01:00;2026-03-10T15:00:00+01:00;KWH 60 Forbruk;2,289;kWh;Målt;2026-03-11T06:28:28+01:00
2026-03-10T15:00:00+01:00;2026-03-10T16:00:00+01:00;KWH 60 Forbruk;3,012;kWh;Målt;2026-03-11T06:28:28+01:00
2026-03-10T16:00:00+01:00;2026-03-10T17:00:00+01:00;KWH 60 Forbruk;3,625;kWh;Målt;2026-03-11T06:28:28+01:00
2026-03-10T17:00:00+01:00;2026-03-10T18:00:00+01:00;KWH 60 Forbruk;1,586;kWh;Målt;2026-03-11T06:28:28+01:00
2026-03-10T18:00:00+01:00;2026-03-10T19:00:00+01:00;KWH 60 Forbruk;2,550;kWh;Målt;2026-03-11T06:28:28+01:00
2026-03-10T19:00:00+01:00;2026-03-10T20:00:00+01:00;KWH 60 Forbruk;1,890;kWh;Målt;2026-03-11T06:28:28+01:00
2026-03-10T20:00:00+01:00;2026-03-10T21:00:00+01:00;KWH 60 Forbruk;1,428;kWh;Målt;2026-03-11T06:28:28+01:00
2026-03-10T21:00:00+01:00;2026-03-10T22:00:00+01:00;KWH 60 Forbruk;3,336;kWh;Målt;2026-03-11T06:28:28+01:00
2026-03-10T22:00:00+01:00;2026-03-10T23:00:00+01:00;KWH 60 Forbruk;2,975;kWh;Målt;2026-03-11T06:28:28+01:00
2026-03-10T23:00:00+01:00;2026-03-11T00:00:00+01:00;KWH 60 Forbruk;1,220;kWh;Målt;2026-03-11T06:28:28+01:00
2026-03-11T00:00:00+01:00;2026-03-11T01:00:00+01:00;KWH 60 Forbruk;1,360;kWh;Målt;2026-03-12T06:17:42+01:00
2026-03-11T01:00:00+01:00;2026-03-11T02:00:00+01:00;KWH 60 Forbruk;1,591;kWh;Målt;2026-03-12T06:17:42+01:00
2026-03-11T02:00:00+01:00;2026-03-11T03:00:00+01:00;KWH 60 Forbruk;1,716;kWh;Målt;2026-03-12T06:17:42+01:00
2026-03-11T03:00:00+01:00;2026-03-11T04:00:00+01:00;KWH 60 Forbruk;1,291;kWh;Målt;2026-03-12T06:17:42+01:00
2026-03-11T04:00:00+01:00;2026-03-11T05:00:00+01:00;KWH 60 Forbruk;1,310;kWh;Målt;2026-03-12T06:17:42+01:00
2026-03-11T05:00:00+01:00;2026-03-11T06:00:00+01:00;KWH 60 Forbruk;1,865;kWh;Målt;2026-03-12T06:17:42+01:00
2026-03-11T06:00:00+01:00;2026-03-11T07:00:00+01:00;KWH 60 Forbruk;1,628;kWh;Målt;2026-03-12T06:17:42+01:00
2026-03-11T07:00:00+01:00;2026-03-11T08:00:00+01:00;KWH 60 Forbruk;2,304;kWh;Målt;2026-03-12T06:17:42+01:00
2026-03-11T08:00:00+01:00;2026-03-11T09:00:00+01:00;KWH 60 Forbruk;2,704;kWh;Målt;2026-03-12T06:17:42+01:00
2026-03-11T09:00:00+01:00;2026-03-11T10:00:00+01:00;KWH 60 Forbruk;1,806;kWh;Målt;2026-03-12T06:17:42+01:00
2026-03-11T10:00:00+01:00;2026-03-11T11:00:00+01:00;KWH 60 Forbruk;1,933;kWh;Målt;2026-03-12T06:17:42+01:00
2026-03-11T11:00:00+01:00;2026-03-11T12:00:00+01:00;KWH 60 Forbruk;2,553;kWh;Målt;2026-03-12T06:17:42+01:00
2026-03-11T12:00:00+01:00;2026-03-11T13:00:00+01:00;KWH 60 Forbruk;1,715;kWh;Målt;2026-03-12T06:17:42+01:00
2026-03-11T13:00:00+01:00;2026-03-11T14:00:00+01:00;KWH 60 Forbruk;2,081;kWh;Målt;2026-03-12T06:17:42+01:00
2026-03-11T14:00:00+01:00;2026-03-11T15:00:00+01:00;KWH 60 Forbruk;2,424;kWh;Målt;2026-03-12T06:17:42+01:00
2026-03-11T15:00:00+01:00;2026-03-11T16:00:00+01:00;KWH 60 Forbruk;3,944;kWh;Målt;2026-03-12T06:17:42+01:00
2026-03-11T16:00:00+01:00;2026-03-11T17:00:00+01:00;KWH 60 Forbruk;1,976;kWh;Målt;2026-03-12T06:17:42+01:00
2026-03-11T17:00:00+01:00;2026-03-11T18:00:00+01:00;KWH 60 Forbruk;1,508;kWh;Målt;2026-03-12T06:17:42+01:00
2026-03-11T18:00:00+01:00;2026-03-11T19:00:00+01:00;KWH 60 Forbruk;2,201;kWh;Målt;2026-03-12T06:17:42+01:00
2026-03-11T19:00:00+01:00;2026-03-11T20:00:00+01:00;KWH 60 Forbruk;1,303;kWh;Målt;2026-03-12T06:17:42+01:00
2026-03-11T20:00:00+01:00;2026-03-11T21:00:00+01:00;KWH 60 Forbruk;1,476;kWh;Målt;2026-03-12T06:17:42+01:00
2026-03-11T21:00:00+01:00;2026-03-11T22:00:00+01:00;KWH 60 Forbruk;1,601;kWh;Målt;2026-03-12T06:17:42+01:00
2026-03-11T22:00:00+01:00;2026-03-11T23:00:00+01:00;KWH 60 Forbruk;1,688;kWh;Målt;2026-03-12T06:17:42+01:00
2026-03-11T23:00:00+01:00;2026-03-12T00:00:00+01:00;KWH 60 Forbruk;1,661;kWh;Målt;2026-03-12T06:17:42+01:00
2026-03-12T00:00:00+01:00;2026-03-12T01:00:00+01:00;KWH 60 Forbruk;1,455;kWh;Målt;2026-03-13T06:18:14+01:00
2026-03-12T01:00:00+01:00;2026-03-12T02:00:00+01:00;KWH 60 Forbruk;1,510;kWh;Målt;2026-03-13T06:18:14+01:00
2026-03-12T02:00:00+01:00;2026-03-12T03:00:00+01:00;KWH 60 Forbruk;0,965;kWh;Målt;2026-03-13T06:18:14+01:00
2026-03-12T03:00:00+01:00;2026-03-12T04:00:00+01:00;KWH 60 Forbruk;1,229;kWh;Målt;2026-03-13T06:18:14+01:00
2026-03-12T04:00:00+01:00;2026-03-12T05:00:00+01:00;KWH 60 Forbruk;2,040;kWh;Målt;2026-03-13T06:18:14+01:00
2026-03-12T05:00:00+01:00;2026-03-12T06:00:00+01:00;KWH 60 Forbruk;1,219;kWh;Målt;2026-03-13T06:18:14+01:00
2026-03-12T06:00:00+01:00;2026-03-12T07:00:00+01:00;KWH 60 Forbruk;1,494;kWh;Målt;2026-03-13T06:18:14+01:00
2026-03-12T07:00:00+01:00;2026-03-12T08:00:00+01:00;KWH 60 Forbruk;3,262;kWh;Målt;2026-03-13T06:18:14+01:00
2026-03-12T08:00:00+01:00;2026-03-12T09:00:00+01:00;KWH 60 Forbruk;3,382;kWh;Målt;2026-03-13T06:18:14+01:00
2026-03-12T09:00:00+01:00;2026-03-12T10:00:00+01:00;KWH 60 Forbruk;1,931;kWh;Målt;2026-03-13T06:18:14+01:00
2026-03-12T10:00:00+01:00;2026-03-12T11:00:00+01:00;KWH 60 Forbruk;2,032;kWh;Målt;2026-03-13T06:18:14+01:00
2026-03-12T11:00:00+01:00;2026-03-12T12:00:00+01:00;KWH 60 Forbruk;1,782;kWh;Målt;2026-03-13T06:18:14+01:00
2026-03-12T12:00:00+01:00;2026-03-12T13:00:00+01:00;KWH 60 Forbruk;2,679;kWh;Målt;2026-03-13T06:18:14+01:00
2026-03-12T13:00:00+01:00;2026-03-12T14:00:00+01:00;KWH 60 Forbruk;2,651;kWh;Målt;2026-03-13T06:18:14+01:00
2026-03-12T14:00:00+01:00;2026-03-12T15:00:00+01:00;KWH 60 Forbruk;3,929;kWh;Målt;2026-03-13T06:18:14+01:00
2026-03-12T15:00:00+01:00;2026-03-12T16:00:00+01:00;KWH 60 Forbruk;2,363;kWh;Målt;2026-03-13T06:18:14+01:00
2026-03-12T16:00:00+01:00;2026-03-12T17:00:00+01:00;KWH 60 Forbruk;2,672;kWh;Målt;2026-03-13T06:18:14+01:00
2026-03-12T17:00:00+01:00;2026-03-12T18:00:00+01:00;KWH 60 Forbruk;2,144;kWh;Målt;2026-03-13T06:18:14+01:00
2026-03-12T18:00:00+01:00;2026-03-12T19:00:00+01:00;KWH 60 Forbruk;1,772;kWh;Målt;2026-03-13T06:18:14+01:00
2026-03-12T19:00:00+01:00;2026-03-12T20:00:00+01:00;KWH 60 Forbruk;2,052;kWh;Målt;2026-03-13T06:18:14+01:00
2026-03-12T20:00:00+01:00;2026-03-12T21:00:00+01:00;KWH 60 Forbruk;1,493;kWh;Målt;2026-03-13T06:18:14+01:00
2026-03-12T21:00:00+01:00;2026-03-12T22:00:00+01:00;KWH 60 Forbruk;1,295;kWh;Målt;2026-03-13T06:18:14+01:00
2026-03-12T22:00:00+01:00;2026-03-12T23:00:00+01:00;KWH 60 Forbruk;2,109;kWh;Målt;2026-03-13T06:18:14+01:00
2026-03-12T23:00:00+01:00;2026-03-13T00:00:00+01:00;KWH 60 Forbruk;1,059;kWh;Målt;2026-03-13T06:18:14+01:00
2026-03-13T00:00:00+01:00;2026-03-13T01:00:00+01:00;KWH 60 Forbruk;1,191;kWh;Målt;2026-03-14T06:28:23+01:00
2026-03-13T01:00:00+01:00;2026-03-13T02:00:00+01:00;KWH 60 Forbruk;1,313;kWh;Målt;2026-03-14T06:28:23+01:00
2026-03-13T02:00:00+01:00;2026-03-13T03:00:00+01:00;KWH 60 Forbruk;1,704;kWh;Målt;2026-03-14T06:28:23+01:00
2026-03-13T03:00:00+01:00;2026-03-13T04:00:00+01:00;KWH 60 Forbruk;1,541;kWh;Målt;2026-03-14T06:28:23+01:00
2026-03-13T04:00:00+01:00;2026-03-13T05:00:00+01:00;KWH 60 Forbruk;1,517;kWh;Målt;2026-03-14T06:28:23+01:00
2026-03-13T05:00:00+01:00;2026-03-13T06:00:00+01:00;KWH 60 Forbruk;1,946;kWh;Målt;2026-03-14T06:28:23+01:00
2026-03-13T06:00:00+01:00;2026-03-13T07:00:00+01:00;KWH 60 Forbruk;1,733;kWh;Målt;2026-03-14T06:28:23+01:00
2026-03-13T07:00:00+01:00;2026-03-13T08:00:00+01:00;KWH 60 Forbruk;2,011;kWh;Målt;2026-03-14T06:28:23+01:00
2026-03-13T08:00:00+01:00;2026-03-13T09:00:00+01:00;KWH 60 Forbruk;4,065;kWh;Målt;2026-03-14T06:28:23+01:00
2026-03-13T09:00:00+01:00;2026-03-13T10:00:00+01:00;KWH 60 Forbruk;3,939;kWh;Målt;2026-03-14T06:28:23+01:00
2026-03-13T10:00:00+01:00;2026-03-13T11:00:00+01:00;KWH 60 Forbruk;2,307;kWh;Målt;2026-03-14T06:28:23+01:00
2026-03-13T11:00:00+01:00;2026-03-13T12:00:00+01:00;KWH 60 Forbruk;1,635;kWh;Målt;2026-03-14T06:28:23+01:00
2026-03-13T12:00:00+01:00;2026-03-13T13:00:00+01:00;KWH 60 Forbruk;1,545;kWh;Målt;2026-03-14T06:28:23+01:00
2026-03-13T13:00:00+01:00;2026-03-13T14:00:00+01:00;KWH 60 Forbruk;2,189;kWh;Målt;2026-03-14T06:28:23+01:00
2026-03-13T14:00:00+01:00;2026-03-13T15:00:00+01:00;KWH 60 Forbruk;1,794;kWh;Målt;2026-03-14T06:28:23+01:00
2026-03-13T15:00:00+01:00;2026-03-13T16:00:00+01:00;KWH 60 Forbruk;3,483;kWh;Målt;2026-03-14T06:28:23+01:00
2026-03-13T16:00:00+01:00;2026-03-13T17:00:00+01:00;KWH 60 Forbruk;3,535;kWh;Målt;2026-03-14T06:28:23+01:00
2026-03-13T17:00:00+01:00;2026-03-13T18:00:00+01:00;KWH 60 Forbruk;1,972;kWh;Målt;2026-03-14T06:28:23+01:00
2026-03-13T18:00:00+01:00;2026-03-13T19:00:00+01:00;KWH 60 Forbruk;2,207;kWh;Målt;2026-03-14T06:28:23+01:00
2026-03-13T19:00:00+01:00;2026-03-13T20:00:00+01:00;KWH 60 Forbruk;1,951;kWh;Målt;2026-03-14T06:28:23+01:00
2026-03-13T20:00:00+01:00;2026-03-13T21:00:00+01:00;KWH 60 Forbruk;3,774;kWh;Målt;2026-03-14T06:28:23+01:00
2026-03-13T21:00:00+01:00;2026-03-13T22:00:00+01:00;KWH 60 Forbruk;1,958;kWh;Målt;2026-03-14T06:28:23+01:00
2026-03-13T22:00:00+01:00;2026-03-13T23:00:00+01:00;KWH 60 Forbruk;2,702;kWh;Målt;2026-03-14T06:28:23+01:00
2026-03-13T23:00:00+01:00;2026-03-14T00:00:00+01:00;KWH 60 Forbruk;1,836;kWh;Målt;2026-03-14T06:28:23+01:00
2026-03-14T00:00:00+01:00;2026-03-14T01:00:00+01:00;KWH 60 Forbruk;1,385;kWh;Målt;2026-03-15T06:28:27+01:00
2026-03-14T01:00:00+01:00;2026-03-14T02:00:00+01:00;KWH 60 Forbruk;1,497;kWh;Målt;2026-03-15T06:28:27+01:00
2026-03-14T02:00:00+01:00;2026-03-14T03:00:00+01:00;KWH 60 Forbruk;2,369;kWh;Målt;2026-03-15T06:28:27+01:00
2026-03-14T03:00:00+01:00;2026-03-14T04:00:00+01:00;KWH 60 Forbruk;1,391;kWh;Målt;2026-03-15T06:28:27+01:00
2026-03-14T04:00:00+01:00;2026-03-14T05:00:00+01:00;KWH 60 Forbruk;1,542;kWh;Målt;2026-03-15T06:28:27+01:00
2026-03-14T05:00:00+01:00;2026-03-14T06:00:00+01:00;KWH 60 Forbruk;2,092;kWh;Målt;2026-03-15T06:28:27+01:00
2026-03-14T06:00:00+01:00;2026-03-14T07:00:00+01:00;KWH 60 Forbruk;1,986;kWh;Målt;2026-03-15T06:28:27+01:00
2026-03-14T07:00:00+01:00;2026-03-14T08:00:00+01:00;KWH 60 Forbruk;1,556;kWh;Målt;2026-03-15T06:28:27+01:00
2026-03-14T08:00:00+01:00;2026-03-14T09:00:00+01:00;KWH 60 Forbruk;2,725;kWh;Målt;2026-03-15T06:28:27+01:00
2026-03-14T09:00:00+01:00;2026-03-14T10:00:00+01:00;KWH 60 Forbruk;2,468;kWh;Målt;2026-03-15T06:28:27+01:00
2026-03-14T10:00:00+01:00;2026-03-14T11:00:00+01:00;KWH 60 Forbruk;2,242;kWh;Målt;2026-03-15T06:28:27+01:00
2026-03-14T11:00:00+01:00;2026-03-14T12:00:00+01:00;KWH 60 Forbruk;2,325;kWh;Målt;2026-03-15T06:28:27+01:00
2026-03-14T12:00:00+01:00;2026-03-14T13:00:00+01:00;KWH 60 Forbruk;2,699;kWh;Målt;2026-03-15T06:28:27+01:00
2026-03-14T13:00:00+01:00;2026-03-14T14:00:00+01:00;KWH 60 Forbruk;1,863;kWh;Målt;2026-03-15T06:28:27+01:00
2026-03-14T14:00:00+01:00;2026-03-14T15:00:00+01:00;KWH 60 Forbruk;2,881;kWh;Målt;2026-03-15T06:28:27+01:00
2026-03-14T15:00:00+01:00;2026-03-14T16:00:00+01:00;KWH 60 Forbruk;1,971;kWh;Målt;2026-03-15T06:28:27+01:00
2026-03-14T16:00:00+01:00;2026-03-14T17:00:00+01:00;KWH 60 Forbruk;1,977;kWh;Målt;2026-03-15T06:28:27+01:00
2026-03-14T17:00:00+01:00;2026-03-14T18:00:00+01:00;KWH 60 Forbruk;1,584;kWh;Målt;2026-03-15T06:28:27+01:00
2026-03-14T18:00:00+01:00;2026-03-14T19:00:00+01:00;KWH 60 Forbruk;1,512;kWh;Målt;2026-03-15T06:28:27+01:00
2026-03-14T19:00:00+01:00;2026-03-14T20:00:00+01:00;KWH 60 Forbruk;2,694;kWh;Målt;2026-03-15T06:28:27+01:00
2026-03-14T20:00:00+01:00;2026-03-14T21:00:00+01:00;KWH 60 Forbruk;1,315;kWh;Målt;2026-03-15T06:28:27+01:00
2026-03-14T21:00:00+01:00;2026-03-14T22:00:00+01:00;KWH 60 Forbruk;1,398;kWh;Målt;2026-03-15T06:28:27+01:00
2026-03-14T22:00:00+01:00;2026-03-14T23:00:00+01:00;KWH 60 Forbruk;1,858;kWh;Målt;2026-03-15T06:28:27+01:00
2026-03-14T23:00:00+01:00;2026-03-15T00:00:00+01:00;KWH 60 Forbruk;2,239;kWh;Målt;2026-03-15T06:28:27+01:00
2026-03-15T00:00:00+01:00;2026-03-15T01:00:00+01:00;KWH 60 Forbruk;1,063;kWh;Målt;2026-03-16T06:29:19+01:00
2026-03-15T01:00:00+01:00;2026-03-15T02:00:00+01:00;KWH 60 Forbruk;1,235;kWh;Målt;2026-03-16T06:29:19+01:00
2026-03-15T02:00:00+01:00;2026-03-15T03:00:00+01:00;KWH 60 Forbruk;1,293;kWh;Målt;2026-03-16T06:29:19+01:00
2026-03-15T03:00:00+01:00;2026-03-15T04:00:00+01:00;KWH 60 Forbruk;2,286;kWh;Målt;2026-03-16T06:29:19+01:00
2026-03-15T04:00:00+01:00;2026-03-15T05:00:00+01:00;KWH 60 Forbruk;1,439;kWh;Målt;2026-03-16T06:29:19+01:00
2026-03-15T05:00:00+01:00;2026-03-15T06:00:00+01:00;KWH 60 Forbruk;1,466;kWh;Målt;2026-03-16T06:29:19+01:00
2026-03-15T06:00:00+01:00;2026-03-15T07:00:00+01:00;KWH 60 Forbruk;2,107;kWh;Målt;2026-03-16T06:29:19+01:00
2026-03-15T07:00:00+01:00;2026-03-15T08:00:00+01:00;KWH 60 Forbruk;1,925;kWh;Målt;2026-03-16T06:29:19+01:00
2026-03-15T08:00:00+01:00;2026-03-15T09:00:00+01:00;KWH 60 Forbruk;2,154;kWh;Målt;2026-03-16T06:29:19+01:00
2026-03-15T09:00:00+01:00;2026-03-15T10:00:00+01:00;KWH 60 Forbruk;1,868;kWh;Målt;2026-03-16T06:29:19+01:00
2026-03-15T10:00:00+01:00;2026-03-15T11:00:00+01:00;KWH 60 Forbruk;3,151;kWh;Målt;2026-03-16T06:29:19+01:00
2026-03-15T11:00:00+01:00;2026-03-15T12:00:00+01:00;KWH 60 Forbruk;3,540;kWh;Målt;2026-03-16T06:29:19+01:00
2026-03-15T12:00:00+01:00;2026-03-15T13:00:00+01:00;KWH 60 Forbruk;1,803;kWh;Målt;2026-03-16T06:29:19+01:00
2026-03-15T13:00:00+01:00;2026-03-15T14:00:00+01:00;KWH 60 Forbruk;1,791;kWh;Målt;2026-03-16T06:29:19+01:00
2026-03-15T14:00:00+01:00;2026-03-15T15:00:00+01:00;KWH 60 Forbruk;2,509;kWh;Målt;2026-03-16T06:29:19+01:00
2026-03-15T15:00:00+01:00;2026-03-15T16:00:00+01:00;KWH 60 Forbruk;1,607;kWh;Målt;2026-03-16T06:29:19+01:00
2026-03-15T16:00:00+01:00;2026-03-15T17:00:00+01:00;KWH 60 Forbruk;3,229;kWh;Målt;2026-03-16T06:29:19+01:00
2026-03-15T17:00:00+01:00;2026-03-15T18:00:00+01:00;KWH 60 Forbruk;2,459;kWh;Målt;2026-03-16T06:29:19+01:00
2026-03-15T18:00:00+01:00;2026-03-15T19:00:00+01:00;KWH 60 Forbruk;1,504;kWh;Målt;2026-03-16T06:29:19+01:00
2026-03-15T19:00:00+01:00;2026-03-15T20:00:00+01:00;KWH 60 Forbruk;2,593;kWh;Målt;2026-03-16T06:29:19+01:00
2026-03-15T20:00:00+01:00;2026-03-15T21:00:00+01:00;KWH 60 Forbruk;1,939;kWh;Målt;2026-03-16T06:29:19+01:00
2026-03-15T21:00:00+01:00;2026-03-15T22:00:00+01:00;KWH 60 Forbruk;2,393;kWh;Målt;2026-03-16T06:29:19+01:00
2026-03-15T22:00:00+01:00;2026-03-15T23:00:00+01:00;KWH 60 Forbruk;1,535;kWh;Målt;2026-03-16T06:29:19+01:00
2026-03-15T23:00:00+01:00;2026-03-16T00:00:00+01:00;KWH 60 Forbruk;1,785;kWh;Målt;2026-03-16T06:29:19+01:00
2026-03-16T00:00:00+01:00;2026-03-16T01:00:00+01:00;KWH 60 Forbruk;1,164;kWh;Målt;2026-03-17T06:30:51+01:00
2026-03-16T01:00:00+01:00;2026-03-16T02:00:00+01:00;KWH 60 Forbruk;1,226;kWh;Målt;2026-03-17T06:30:51+01:00
2026-03-16T02:00:00+01:00;2026-03-16T03:00:00+01:00;KWH 60 Forbruk;1,344;kWh;Målt;2026-03-17T06:30:51+01:00
2026-03-16T03:00:00+01:00;2026-03-16T04:00:00+01:00;KWH 60 Forbruk;2,104;kWh;Målt;2026-03-17T06:30:51+01:00
2026-03-16T04:00:00+01:00;2026-03-16T05:00:00+01:00;KWH 60 Forbruk;1,232;kWh;Målt;2026-03-17T06:30:51+01:00
2026-03-16T05:00:00+01:00;2026-03-16T06:00:00+01:00;KWH 60 Forbruk;1,945;kWh;Målt;2026-03-17T06:30:51+01:00
2026-03-16T06:00:00+01:00;2026-03-16T07:00:00+01:00;KWH 60 Forbruk;2,045;kWh;Målt;2026-03-17T06:30:51+01:00
2026-03-16T07:00:00+01:00;2026-03-16T08:00:00+01:00;KWH 60 Forbruk;1,945;kWh;Målt;2026-03-17T06:30:51+01:00
2026-03-16T08:00:00+01:00;2026-03-16T09:00:00+01:00;KWH 60 Forbruk;3,692;kWh;Målt;2026-03-17T06:30:51+01:00
2026-03-16T09:00:00+01:00;2026-03-16T10:00:00+01:00;KWH 60 Forbruk;4,107;kWh;Målt;2026-03-17T06:30:51+01:00
2026-03-16T10:00:00+01:00;2026-03-16T11:00:00+01:00;KWH 60 Forbruk;1,638;kWh;Målt;2026-03-17T06:30:51+01:00
2026-03-16T11:00:00+01:00;2026-03-16T12:00:00+01:00;KWH 60 Forbruk;2,768;kWh;Målt;2026-03-17T06:30:51+01:00
